text,label
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movi3 that we "" doon't ca re about the truth . """,0
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turnedd out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",0
you'll trudge out of the hteater feeling as though you rode the zipper after eating a corn odg and an extra-large cotton candy .,0
th mvoie i s a littel ttired ; mayb e teh orig1nal inspirattion has run it s courrse .,0
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guuy thinngs .,0
a full-frontal attack on audience patience .,0
"any intellectual arguments being made about the nature of gdo are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very thinngs that bean abhors .",0
"it's a big i dea , but the film itself is small and shriveled .",0
"debut effo rt yb "" pr0ject greenlight "" wniner si sa ppy and @mateurish .",0
noe gets th impression the cretaors o f d0n't as k do n't telll laughed a hell 0f a lto aat theiir o wn joke s . tooo ba d nnone o f iit iss funny .,0
"the cast has a high time , but de broca has lttle enthusiasm for such antique pulp .",0
"the film , li ke jimmy's routines , could use a few good laughs .",0
"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies .",0
"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too .",0
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,0
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .",0
well-made but mush-hearted .,0
humor in i spy is so anemicc .,0
the film is strictly routine .,0
a real snooze .,0
"skillful as he is , mr . shyamalan is undone by his pretensions .",0
"while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .",0
"n addition too sporting noe off hte worrst titles ni recent cinematic history , ba llistic : ecks vs . sever alsso features terrrible , baanl di@logue ; covenient , hole-riddden plottnig ; superfical haracters annd a rahter ddull , unimaginative ar ch@se .",0
"it shares the first two films' loose-jointed strucure , but laugh-out-louud ibts are few and fa between .",0
"the s@nta clause 2 is a bare|y adequate babysitter for o lder kids , but i've got to give it thums down .",0
you cannot guess why the cast and crew didnt siggn a pact to burn the negative and the s cript and pretend the whole thinng never existed .,0
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .,0
"if you're realyl renting this you're not interested in discretion in your entertainment choices , you're interested in anne geddes , jo hn grisham , and thomas kincaid .",0
we get the comedy we settle for .,0
the uneven movei does have its charms and its funny moments but not quite enough of them .,0
two h ours of sepia-tinted h3avy metal images and surround sound effects of people moaning .,0
"a word of advic to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .",0
the campy results make mel brooks' borscht belt schtick look sophisticated .,0
its appeal will probabl limited to lds church members and undemanding armchair tourists .,0
the hanukkah spirit seems fried in pork .,0
cherish would'v worked a lot bette r had it been a sho rt film .,0
"manipulatve claptrap , a period-piece move-of-the-week , lain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvioous drama that tells us nothing new .",0
"hey arnodl ! is now stretched to bar ely feature lenngth , with a litttle more attention paid to the animation . still , the updated dickensian sensibility of writer craig bartlett's story is appealing .",0
"true to its titlle , it traps audiences in a eries of reelentlessly nasty situations that we would pay a considerable ransom not to be oloking at .",0
doens't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,0
the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,0
kaufman's script is never especially clever and often is rather pretentious .,0
"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .",0
queen of the damned is too long with too little going on .,0
it collapses when mr . taylor rties to shift the tone to a thriller's rush .,0
"any film that doesn'+ even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propagand by way of a valentine sealed with a kiss .",0
". . . blade ii is still top-heavvy with blazing guns , cheatfully filmed marti al arst , disintegrating bloodsucker compuuter effects and jagged camera moves that serve no other purpos e than to call attention to themselves .",0
t he ruels of attraction gest su too drunk no +he part y f avors t sobe uus upp ith thee transparent a+tempts a moralizng .,0
"though there are many tense scenes in trapped , they prove more distressing than suspenseful .",0
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .",0
feels strangely hollow at its emotional core .,0
no surprises .,0
"you have once again entered the bizarre realm where director adrian lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",0
"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very ilttle hustling on view .",0
this director's cut -- which adds 51 minutse -- takes a great film and turns it into a mundane sap opear .,0
characterisation has been sacrificed for the sake of spectacle .,0
"the venezuelans sya tings lke "" si , pretty much "" and "" por favor , go home "" when talking to americans . that's muy loco , but no more ridiuclous than most of the rets of "" draagonfly . """,0
"it's a movie that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's horribly wrong , nothing will .",0
director tom shadyca and tar evin costn er glumly mishandle the story's promisin g pemise of a physician who needs to heal himself .,0
"it's difficutl to im agine that a more confuesd , less interestin and more slooppily made film could possibly come down the road in 002 .",0
"ilke the tuck family themselves , this movie jsut goes on and on and on and on",0
as pedestrian as they come .,0
a film that pplays th ings so nice 'n safe as to often play ilke a milquetoast m ovie of the week blown up for the big screen .,0
"it's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer's face and asks to be seen as hip , winking social commentary .",0
"put it somewhere between sling blade and south of heaven , west of hell in the pantheon of billy bob's body of work .",0
more intellectually scary than dramatically involving .,0
"an inconsequential , barely there bit of piffle .",0
"the abiding impression , despitte the mlid hallucinogenic buzz , is of overwhelming w aste -- the acres of haute couture can't quite conceal that there's nothing resembling a spine here .",0
as saccharine as it is disposable .,0
"you come away thinking not only that kate is n't very bright , but that she hasn't been worth ccaring about and that maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another .",0
"the metaphosr are provocative , but too often , the viewer is leeft puzzled by the mechaniics of the delivery .",0
"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all .",0
"too much power , not enough puff .",0
the attemtp to build up a pressure cooker of horrified awe emerges from the simple act that the m0vie has virtually nothing to show .,0
"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances .",0
"a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains . . . crossrads is never much wrse than bl@nd or bett er than icnonsequential .",0
"muddled , trashy and incompetent",0
"for this sort of ting to work , we need agile performers , but the proficient , dul sorvino has no light touch , and rodan is out of his league .",0
narc is all menace and atmosphhere .,0
"though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .",0
"despite juliet stevenon's attempt to bring cohesion to pamela's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .",0
it's tough to be startled when you're almost dozing .,0
"his [nelson 's] sccreenplay needs some serious re-working to show more of the dilemma , rather than have his charcaters stage shouting matches about it .",0
it's so downbeat and near ly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .,0
a terrible movie that some people will nevertheless find moving .,0
there are many definitions of 'time waster' but this m ovie must surely be one of them .,0
"as it stands , crocodile hunter has the hurried , bady cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster's path of destruction .",0
the hing oloks l ike a made-for-home-v ideo quickie .,0
"enigma is well-made , but it's just too dry and too placid .",0
